Word,Style,Weight
enlargement,literary,1.0
flattened,literary,0.3333333333333333
oyajima,literary,1.0
subway,literary,1.0
vellum,literary,1.0
tomorrow,literary,0.3333333333333333
prophets,literary,0.5
hebraic,literary,1.0
voices,literary,0.3333333333333333
napoleon,literary,0.5
compliments,literary,1.0
electrifying,literary,1.0
richness,literary,1.0
deliberate,literary,0.3333333333333333
amen,literary,1.0
promptly,literary,0.3333333333333333
directory,literary,0.3333333333333333
gosaimasu,literary,1.0
fujimoto,literary,1.0
coughing,literary,1.0
poker,literary,1.0
perilously,literary,0.5
bawling,literary,1.0
sweep,literary,1.0
pervading,literary,1.0
alokut,literary,1.0
unasked,literary,1.0
clouded,literary,0.5
sweatshirt,literary,1.0
loblolly,literary,1.0
petits,literary,1.0
angry,literary,0.5
dreadful,literary,0.5
flipping,literary,0.5
grandeur,literary,1.0
trouser,literary,1.0
flop,literary,1.0
steeple,literary,1.0
bobbsey,literary,1.0
insolent,literary,1.0
aboard,literary,0.5
padding,literary,0.5
overreach,literary,0.5
helluva,literary,1.0
myrrh,literary,1.0
coupons,literary,0.5
quilted,literary,1.0
tumbler,literary,1.0
chrysler,literary,0.5
mountains,literary,0.3333333333333333
rosa,literary,1.0
favored,literary,0.3333333333333333
apple,literary,0.5
smiling,literary,1.0
towels,literary,0.5
dream,literary,0.3333333333333333
swallowed,literary,1.0
convey,literary,0.5
funniest,literary,1.0
relic,literary,1.0
depressingly,literary,0.5
dozing,literary,1.0
looseness,literary,1.0
vegetables,literary,0.5
hopping,literary,1.0
unreeling,literary,1.0
buddy,literary,0.5
joke,literary,0.3333333333333333
impulse,literary,0.3333333333333333
frauds,literary,0.5
breeding,literary,0.5
greeted,literary,0.3333333333333333
unwrinkled,literary,1.0
aloud,literary,0.5
tubular,literary,0.5
wager,literary,1.0
horseback,literary,1.0
trays,literary,1.0
howling,literary,1.0
won,literary,0.5
curly,literary,1.0
coarse,literary,1.0
bowl,literary,0.5
blondes,literary,1.0
entertaining,literary,0.5
fucken,literary,1.0
clomped,literary,1.0
dangling,literary,1.0
bacon,literary,0.5
bluestocking,literary,1.0
pantomime,literary,1.0
knows,literary,0.3333333333333333
edwina,literary,1.0
bell,literary,0.3333333333333333
hike,literary,0.5
tale,literary,0.5
whom,literary,0.3333333333333333
scapulars,literary,1.0
canvassing,literary,1.0
implored,literary,1.0
fucks,literary,1.0
clapping,literary,1.0
monster,literary,0.5
repetitious,literary,0.5
correspondent,literary,0.3333333333333333
bugatti,literary,1.0
rumpled,literary,1.0
fans,literary,0.3333333333333333
statuary,literary,1.0
alloy,literary,0.5
esquire,literary,1.0
pigskin,literary,1.0
kirby,literary,1.0
bare,literary,0.5
ration,literary,0.5
bandoleers,literary,1.0
fog,literary,0.5
writers,literary,0.3333333333333333
reassured,literary,0.5
armored,literary,1.0
juice,literary,0.5
pyhrric,literary,1.0
artless,literary,1.0
gallants,literary,1.0
riding,literary,0.3333333333333333
then,literary,0.3333333333333333
scheduled,literary,0.5
consign,literary,1.0
handsomest,literary,1.0
orthodox,literary,1.0
barricades,literary,1.0
infant,literary,0.3333333333333333
lifelike,literary,0.5
sleepwalker,literary,1.0
shrill,literary,1.0
barn,literary,0.5
lemon,literary,0.5
consummated,literary,1.0
neighborhood,literary,0.3333333333333333
coopers,literary,0.5
ramming,literary,1.0
ryusenji,literary,1.0
winding,literary,0.3333333333333333
tennis,literary,0.3333333333333333
wonder,literary,0.3333333333333333
sober,literary,0.5
indefinitely,literary,0.5
lucked,literary,1.0
fudomae,literary,1.0
dined,literary,1.0
fumes,literary,0.5
liked,literary,0.3333333333333333
directors,literary,0.3333333333333333
doom,literary,1.0
midshipman,literary,1.0
furtively,literary,1.0
sin,literary,0.3333333333333333
morris,literary,0.3333333333333333
dancing,literary,0.5
udon,literary,1.0
juke,literary,0.5
sworn,literary,1.0
distraction,literary,0.3333333333333333
scalded,literary,1.0
finer,literary,1.0
cooked,literary,0.3333333333333333
susan,literary,0.5
beg,literary,1.0
longed,literary,1.0
kicks,literary,0.5
touching,literary,1.0
busted,literary,1.0
crashing,literary,1.0
slipped,literary,0.3333333333333333
shills,literary,1.0
pack,literary,0.5
unamused,literary,1.0
shaded,literary,0.5
calves,literary,1.0
minerva,literary,1.0
maternal,literary,1.0
awed,literary,0.5
communicating,literary,0.3333333333333333
nap,literary,0.5
chapel,literary,0.5
yodeling,literary,1.0
strode,literary,1.0
elizabeth,literary,0.3333333333333333
mildly,literary,1.0
patriarchal,literary,1.0
suffer,literary,0.3333333333333333
ammunition,literary,1.0
dawns,literary,1.0
pitching,literary,0.5
suppers,literary,1.0
geneticist,literary,0.5
draining,literary,0.5
straightened,literary,1.0
sentimental,literary,0.5
sip,literary,0.5
cropped,literary,0.5
beau,literary,1.0
instantly,literary,0.3333333333333333
pleased,literary,0.3333333333333333
motel,literary,0.3333333333333333
mountain,literary,0.3333333333333333
walsh,literary,0.5
undertakings,literary,0.3333333333333333
nurse,literary,0.3333333333333333
lighthearted,literary,1.0
movie,literary,0.5
divinely,literary,1.0
host,literary,0.3333333333333333
telegrams,literary,0.5
inward,literary,1.0
clippings,literary,1.0
mopping,literary,1.0
vogue,literary,0.5
craved,literary,1.0
bluntly,literary,0.5
wicker,literary,1.0
starkey,literary,1.0
overwhelmingly,literary,0.5
gasping,literary,0.5
refrigerators,literary,0.5
une,literary,0.5
collapsed,literary,0.3333333333333333
consisted,literary,0.3333333333333333
remind,literary,0.5
jean,literary,0.3333333333333333
accustomed,literary,0.5
teach,literary,0.3333333333333333
righteousness,literary,1.0
heroism,literary,0.5
explosive,literary,0.5
smugglers,literary,1.0
supporting,literary,0.3333333333333333
knocks,literary,0.5
crying,literary,0.5
deer,literary,1.0
manifested,literary,0.5
broader,literary,0.3333333333333333
drowsing,literary,1.0
commander,literary,0.3333333333333333
tar,literary,1.0
drawl,literary,1.0
rang,literary,1.0
dreamed,literary,0.5
bower,literary,1.0
comb,literary,1.0
remnant,literary,0.5
at,literary,0.3333333333333333
picked,literary,0.3333333333333333
flanked,literary,0.3333333333333333
repairmen,literary,1.0
widow,literary,0.3333333333333333
baltic,literary,0.5
jammed,literary,1.0
spill,literary,1.0
skirting,literary,1.0
trapped,literary,0.5
scream,literary,1.0
nazi,literary,0.5
pennsylvania,literary,0.3333333333333333
mckinley,literary,1.0
twirler,literary,0.5
hemming,literary,1.0
citations,literary,0.5
insularity,literary,1.0
declaring,literary,0.3333333333333333
bush,literary,0.5
dookiyoon,literary,1.0
tenements,literary,1.0
oppressive,literary,1.0
climbing,literary,0.3333333333333333
sue,literary,0.3333333333333333
gord,literary,1.0
vivian,literary,1.0
hurrying,literary,1.0
jerking,literary,1.0
supervising,literary,0.3333333333333333
peeled,literary,1.0
questioning,literary,0.3333333333333333
briefing,literary,0.5
comply,literary,0.5
undoubtedly,literary,0.3333333333333333
wore,literary,0.5
groom,literary,1.0
sneaked,literary,1.0
bein,literary,1.0
arigato,literary,1.0
tense,literary,0.5
lock,literary,0.3333333333333333
mob,literary,0.5
conceive,literary,0.3333333333333333
convulsively,literary,1.0
rehearsing,literary,1.0
booze,literary,1.0
monotonous,literary,0.3333333333333333
fetch,literary,0.5
grandsons,literary,1.0
jefferson,literary,0.5
swaggered,literary,1.0
cheered,literary,1.0
umm,literary,1.0
kittens,literary,1.0
corkscrew,literary,1.0
batting,literary,0.3333333333333333
flannel,literary,1.0
wrinkled,literary,1.0
premonitions,literary,1.0
hopeless,literary,0.5
laced,literary,1.0
financed,literary,0.3333333333333333
rescue,literary,0.3333333333333333
dispossessed,literary,0.5
did,literary,0.3333333333333333
bugle,literary,1.0
servant,literary,0.5
calculated,literary,0.3333333333333333
slavered,literary,1.0
deceived,literary,0.5
corpse,literary,1.0
soddenly,literary,1.0
shoals,literary,1.0
nose,literary,0.3333333333333333
molard,literary,1.0
trip,literary,0.3333333333333333
antietam,literary,1.0
dampen,literary,1.0
glitter,literary,1.0
cabins,literary,1.0
mays,literary,0.5
exhibition,literary,0.3333333333333333
howls,literary,1.0
goddam,literary,1.0
bing,literary,1.0
rehearsals,literary,1.0
gaped,literary,1.0
refugees,literary,1.0
civilized,literary,0.5
missionaries,literary,1.0
flies,literary,0.3333333333333333
pausing,literary,1.0
sprawling,literary,1.0
unbounded,literary,1.0
sharing,literary,0.3333333333333333
costume,literary,1.0
ebullient,literary,1.0
intellect,literary,0.3333333333333333
relieved,literary,0.3333333333333333
devoting,literary,0.5
doc,literary,1.0
typing,literary,0.3333333333333333
leisure,literary,0.3333333333333333
eyebrow,literary,0.5
chambermaid,literary,1.0
prevented,literary,0.5
sentry,literary,0.5
lasted,literary,0.3333333333333333
lamplight,literary,1.0
thanking,literary,1.0
alaska,literary,1.0
impressed,literary,0.3333333333333333
muscular,literary,0.3333333333333333
humiliated,literary,0.5
occurring,literary,0.3333333333333333
corinth,literary,1.0
orange,literary,0.3333333333333333
stitches,literary,1.0
pimples,literary,1.0
pothole,literary,1.0
season,literary,0.3333333333333333
washed,literary,0.3333333333333333
planets,literary,0.3333333333333333
foggy,literary,0.5
boxcar,literary,1.0
requested,literary,0.3333333333333333
titus,literary,1.0
maniacs,literary,1.0
messieurs,literary,1.0
nudge,literary,1.0
sustain,literary,0.3333333333333333
pumped,literary,0.5
geology,literary,0.3333333333333333
dusk,literary,1.0
proud,literary,0.5
smug,literary,1.0
effortlessly,literary,1.0
parkish,literary,1.0
watering,literary,1.0
knights,literary,0.5
allied,literary,0.3333333333333333
shaking,literary,0.3333333333333333
spotting,literary,0.5
wanta,literary,1.0
jeroboam,literary,1.0
salami,literary,1.0
paralyzes,literary,1.0
crouched,literary,1.0
harp,literary,1.0
but,literary,0.3333333333333333
primeval,literary,1.0
plumped,literary,0.5
hoist,literary,0.5
manderscheid,literary,1.0
salad,literary,1.0
cockatoo,literary,1.0
delia,literary,1.0
apron,literary,1.0
excursions,literary,1.0
smelling,literary,0.5
nightfall,literary,0.5
vue,literary,1.0
yourself,literary,0.5
emotionally,literary,0.3333333333333333
its,literary,0.3333333333333333
resolved,literary,0.3333333333333333
madison,literary,0.5
bonaparte,literary,1.0
surviving,literary,0.3333333333333333
roaming,literary,1.0
westwood,literary,1.0
bassinet,literary,1.0
overboard,literary,1.0
farnworth,literary,1.0
slashed,literary,0.5
what,literary,0.3333333333333333
walt,literary,1.0
majdanek,literary,1.0
eyes,literary,0.3333333333333333
florentine,literary,1.0
andruses,literary,1.0
attic,literary,0.5
sheep,literary,0.3333333333333333
asunder,literary,1.0
skiff,literary,1.0
saddles,literary,1.0
draft,literary,0.3333333333333333
bluff,literary,0.5
visit,literary,0.3333333333333333
softness,literary,1.0
smokes,literary,1.0
enthusiastic,literary,0.3333333333333333
bunkmates,literary,1.0
excited,literary,0.3333333333333333
barely,literary,0.3333333333333333
strippers,literary,1.0
dreaming,literary,0.5
eyke,literary,1.0
porch,literary,1.0
tommy,literary,0.5
grinning,literary,1.0
glistening,literary,1.0
trivial,literary,0.3333333333333333
spa,literary,1.0
recommend,literary,0.3333333333333333
mackinaw,literary,1.0
nerves,literary,0.5
thicker,literary,0.3333333333333333
anne,literary,0.5
sherry,literary,1.0
permeates,literary,0.5
stoop,literary,1.0
beautifully,literary,0.5
remained,literary,0.3333333333333333
praying,literary,1.0
sailed,literary,1.0
debauchery,literary,1.0
ferocity,literary,1.0
broadside,literary,0.5
backed,literary,0.5
travellers,literary,1.0
favorites,literary,0.5
gray,literary,0.3333333333333333
petted,literary,1.0
wallpaper,literary,0.5
emptiness,literary,1.0
consented,literary,0.5
katie,literary,1.0
cannot,literary,0.3333333333333333
slums,literary,0.5
deaf,literary,0.5
flamed,literary,1.0
grip,literary,0.3333333333333333
trustee,literary,0.3333333333333333
unworn,literary,1.0
laurel,literary,1.0
seized,literary,0.5
ponderous,literary,1.0
lura,literary,1.0
houses,literary,0.3333333333333333
fragment,literary,0.5
frantic,literary,0.3333333333333333
ciao,literary,1.0
nationwide,literary,0.3333333333333333
wishful,literary,1.0
gloated,literary,1.0
faiths,literary,1.0
cudgels,literary,0.5
boasted,literary,0.5
promised,literary,0.3333333333333333
industrious,literary,1.0
fonder,literary,1.0
rolls,literary,0.5
wisecracked,literary,1.0
disregarded,literary,1.0
sinner,literary,1.0
inspect,literary,0.3333333333333333
propagandist,literary,1.0
roy,literary,0.3333333333333333
groggins,literary,1.0
healing,literary,0.5
clannishness,literary,1.0
breakfasts,literary,1.0
lithe,literary,1.0
regulations,literary,0.3333333333333333
elbowing,literary,1.0
concierge,literary,1.0
overshoes,literary,1.0
sphere,literary,0.3333333333333333
mantel,literary,0.5
stony,literary,0.5
overcast,literary,1.0
cooling,literary,0.3333333333333333
unhitched,literary,1.0
liquor,literary,0.3333333333333333
jim,literary,0.5
gifted,literary,0.5
abandoning,literary,0.5
jubilantly,literary,1.0
hobbled,literary,1.0
destination,literary,0.5
coverings,literary,1.0
translucence,literary,1.0
neighborhoods,literary,0.5
herded,literary,1.0
bomb,literary,0.3333333333333333
merry,literary,0.5
suite,literary,0.3333333333333333
fence,literary,0.5
voulez,literary,1.0
wedged,literary,1.0
garden,literary,0.3333333333333333
contemplation,literary,1.0
magnificent,literary,0.3333333333333333
blankets,literary,1.0
jake,literary,1.0
uncertainty,literary,0.3333333333333333
forefinger,literary,0.5
piccadilly,literary,1.0
unfair,literary,0.3333333333333333
cane,literary,0.3333333333333333
testicle,literary,1.0
arrange,literary,0.3333333333333333
decry,literary,1.0
celebration,literary,0.3333333333333333
courteous,literary,0.5
sept,literary,1.0
rapped,literary,0.5
dying,literary,0.3333333333333333
hebrew,literary,1.0
having,literary,0.3333333333333333
wolf,literary,1.0
sheepskin,literary,1.0
twenties,literary,0.5
defending,literary,0.3333333333333333
wallet,literary,0.5
physician,literary,0.3333333333333333
clutching,literary,1.0
bearing,literary,0.3333333333333333
exclamation,literary,1.0
fieldstone,literary,1.0
richert,literary,1.0
warmongering,literary,1.0
solomon,literary,1.0
monkey,literary,0.5
bounce,literary,1.0
pinging,literary,1.0
exciting,literary,0.3333333333333333
prickly,literary,1.0
alley,literary,1.0
aw,literary,1.0
inept,literary,1.0
mural,literary,1.0
swarmed,literary,1.0
gospel,literary,1.0
stendhal,literary,1.0
combed,literary,1.0
thickets,literary,1.0
windfall,literary,1.0
subic,literary,1.0
pearls,literary,1.0
rung,literary,1.0
euphoria,literary,1.0
surcease,literary,1.0
workable,literary,0.5
gentle,literary,1.0
bandits,literary,1.0
lineage,literary,0.5
colonial,literary,0.3333333333333333
roared,literary,1.0
alongside,literary,0.3333333333333333
noncommittally,literary,1.0
skies,literary,0.5
mile,literary,0.3333333333333333
approve,literary,0.5
sulky,literary,1.0
medals,literary,1.0
arrests,literary,0.5
reflection,literary,0.3333333333333333
blaustein,literary,1.0
successive,literary,0.3333333333333333
habit,literary,0.5
wharves,literary,1.0
potomac,literary,1.0
belonged,literary,0.5
incubation,literary,0.5
husbandry,literary,1.0
internationally,literary,0.5
hotels,literary,0.3333333333333333
cruising,literary,0.5
swim,literary,0.5
lady,literary,0.3333333333333333
sticky,literary,0.5
muses,literary,1.0
resign,literary,1.0
excellences,literary,1.0
photographed,literary,0.5
mustached,literary,1.0
sucking,literary,1.0
hausman,literary,1.0
traipsing,literary,1.0
parted,literary,1.0
spray,literary,0.5
workshop,literary,0.3333333333333333
helpless,literary,0.5
acres,literary,0.3333333333333333
unenthusiastic,literary,0.5
grey,literary,0.5
laura,literary,1.0
activism,literary,0.5
hoping,literary,0.5
catt,literary,1.0
unsee,literary,1.0
clodhoppers,literary,1.0
beginnings,literary,0.5
percolator,literary,0.5
contemptuous,literary,0.5
payne,literary,1.0
pleading,literary,0.5
cat,literary,0.5
wedge,literary,0.3333333333333333
landlord,literary,1.0
yesterday,literary,0.3333333333333333
augustine,literary,0.5
bully,literary,0.3333333333333333
odessa,literary,1.0
esperanza,literary,1.0
whiskers,literary,1.0
erect,literary,0.5
shaken,literary,0.5
slant,literary,1.0
polite,literary,1.0
drift,literary,0.3333333333333333
yachts,literary,1.0
sinners,literary,1.0
orgy,literary,1.0
unfertile,literary,1.0
instigator,literary,1.0
float,literary,0.5
nocturnal,literary,1.0
sofas,literary,0.5
bump,literary,1.0
propriety,literary,0.3333333333333333
bach,literary,0.3333333333333333
explosives,literary,0.5
subtle,literary,0.3333333333333333
